id_tienda,tipo_tienda,provincia,supervisor,fecha,dia_del_mes,mes_del_anio,semana_del_anio,es_quincena,es_feriado,dia_de_la_semana,horas_operacion,pos_en_uso,clientes_totales,clientes_vip,volumen
xyz,FS,SAN JOSE,2015622_080,24/03/2011, 24 , 3 , 13 , FALSO , NO ,Jueves,21,7,477,59,medio
xyz,FS,SAN JOSE,2015622_080,25/03/2011, 25 , 3 , 13 , FALSO , NO ,Viernes,24,7,669,100,alto
xyz,FS,SAN JOSE,2015622_080,26/03/2011, 26 , 3 , 13 , FALSO , NO ,Sabado,24,7,716,161,alto
xyz,FS,SAN JOSE,2015622_080,27/03/2011, 27 , 3 , 14 , FALSO , NO ,Domingo,21,7,627,184,alto
xyz,FS,SAN JOSE,2015622_080,28/03/2011, 28 , 3 , 14 , VERDADERO , NO ,Lunes,18,7,412,56,medio
xyz,FS,SAN JOSE,2015622_080,29/03/2011, 29 , 3 , 14 , VERDADERO , NO ,Martes,19,7,462,50,medio
xyz,FS,SAN JOSE,2015622_080,30/03/2011, 30 , 3 , 14 , VERDADERO , NO ,Miercoles,18,7,493,67,medio
xyz,FS,SAN JOSE,2015622_080,31/03/2011, 31 , 3 , 14 , VERDADERO , NO ,Jueves,21,7,558,64,alto
xyz,FS,SAN JOSE,2015622_080,01/04/2011, 1 , 4 , 14 , VERDADERO , NO ,Viernes,24,7,714,99,alto
xyz,FS,SAN JOSE,2015622_080,02/04/2011, 2 , 4 , 14 , VERDADERO , NO ,Sabado,24,7,856,175,alto
xyz,FS,SAN JOSE,2015622_080,03/04/2011, 3 , 4 , 15 , VERDADERO , NO ,Domingo,21,7,726,185,alto
xyz,FS,SAN JOSE,2015622_080,04/04/2011, 4 , 4 , 15 , FALSO , NO ,Lunes,18,7,485,47,medio
xyz,FS,SAN JOSE,2015622_080,05/04/2011, 5 , 4 , 15 , FALSO , NO ,Martes,18,7,479,51,medio
xyz,FS,SAN JOSE,2015622_080,06/04/2011, 6 , 4 , 15 , FALSO , NO ,Miercoles,18,6,529,58,alto
xyz,FS,SAN JOSE,2015622_080,07/04/2011, 7 , 4 , 15 , FALSO , NO ,Jueves,21,7,542,70,alto
xyz,FS,SAN JOSE,2015622_080,08/04/2011, 8 , 4 , 15 , FALSO , NO ,Viernes,24,7,746,106,alto
xyz,FS,SAN JOSE,2015622_080,09/04/2011, 9 , 4 , 15 , FALSO , NO ,Sabado,24,6,801,164,alto
xyz,FS,SAN JOSE,2015622_080,10/04/2011, 10 , 4 , 16 , FALSO , NO ,Domingo,22,7,728,168,alto
xyz,FS,SAN JOSE,2015622_080,11/04/2011, 11 , 4 , 16 , FALSO , Dia de Juan Santamaria ,Lunes,18,6,592,117,alto
xyz,FS,SAN JOSE,2015622_080,12/04/2011, 12 , 4 , 16 , FALSO , NO ,Martes,19,6,477,46,medio
xyz,FS,SAN JOSE,2015622_080,13/04/2011, 13 , 4 , 16 , VERDADERO , NO ,Miercoles,18,7,488,52,medio
xyz,FS,SAN JOSE,2015622_080,14/04/2011, 14 , 4 , 16 , VERDADERO , NO ,Jueves,22,7,651,70,alto
xyz,FS,SAN JOSE,2015622_080,15/04/2011, 15 , 4 , 16 , VERDADERO , NO ,Viernes,24,7,752,107,alto
xyz,FS,SAN JOSE,2015622_080,16/04/2011, 16 , 4 , 16 , VERDADERO , NO ,Sabado,24,6,817,179,alto
xyz,FS,SAN JOSE,2015622_080,17/04/2011, 17 , 4 , 17 , VERDADERO , NO ,Domingo,21,6,649,185,alto
xyz,FS,SAN JOSE,2015622_080,18/04/2011, 18 , 4 , 17 , FALSO , NO ,Lunes,18,6,516,93,alto
xyz,FS,SAN JOSE,2015622_080,19/04/2011, 19 , 4 , 17 , FALSO , NO ,Martes,18,7,524,95,alto
xyz,FS,SAN JOSE,2015622_080,20/04/2011, 20 , 4 , 17 , FALSO , NO ,Miercoles,19,7,523,104,alto
xyz,FS,SAN JOSE,2015622_080,21/04/2011, 21 , 4 , 17 , FALSO , Jueves Santo ,Jueves,15,7,408,81,medio
xyz,FS,SAN JOSE,2015622_080,22/04/2011, 22 , 4 , 17 , FALSO , Viernes Santo ,Viernes,15,7,396,73,medio
xyz,FS,SAN JOSE,2015622_080,23/04/2011, 23 , 4 , 17 , FALSO , Sabado Santo ,Sabado,22,7,607,126,alto
xyz,FS,SAN JOSE,2015622_080,24/04/2011, 24 , 4 , 18 , FALSO , NO ,Domingo,21,7,579,127,alto
xyz,FS,SAN JOSE,2015622_080,25/04/2011, 25 , 4 , 18 , FALSO , NO ,Lunes,19,6,443,47,medio
xyz,FS,SAN JOSE,2015622_080,26/04/2011, 26 , 4 , 18 , FALSO , NO ,Martes,19,6,432,46,medio
xyz,FS,SAN JOSE,2015622_080,27/04/2011, 27 , 4 , 18 , FALSO , NO ,Miercoles,18,7,462,52,medio
xyz,FS,SAN JOSE,2015622_080,28/04/2011, 28 , 4 , 18 , VERDADERO , NO ,Jueves,22,7,494,63,medio
xyz,FS,SAN JOSE,2015622_080,29/04/2011, 29 , 4 , 18 , VERDADERO , NO ,Viernes,23,7,706,108,alto
xyz,FS,SAN JOSE,2015622_080,30/04/2011, 30 , 4 , 18 , VERDADERO , NO ,Sabado,24,6,779,166,alto
xyz,FS,SAN JOSE,2015622_080,01/05/2011, 1 , 5 , 19 , VERDADERO , Dia del Trabajo ,Domingo,22,6,614,165,alto
xyz,FS,SAN JOSE,2015622_080,02/05/2011, 2 , 5 , 19 , VERDADERO , NO ,Lunes,18,7,424,54,medio
xyz,FS,SAN JOSE,2015622_080,03/05/2011, 3 , 5 , 19 , VERDADERO , NO ,Martes,19,8,402,45,medio
xyz,FS,SAN JOSE,2015622_080,04/05/2011, 4 , 5 , 19 , FALSO , NO ,Miercoles,19,7,452,54,medio
xyz,FS,SAN JOSE,2015622_080,05/05/2011, 5 , 5 , 19 , FALSO , NO ,Jueves,21,7,499,62,medio
xyz,FS,SAN JOSE,2015622_080,06/05/2011, 6 , 5 , 19 , FALSO , NO ,Viernes,24,7,636,85,alto
xyz,FS,SAN JOSE,2015622_080,07/05/2011, 7 , 5 , 19 , FALSO , NO ,Sabado,24,6,771,138,alto
xyz,FS,SAN JOSE,2015622_080,08/05/2011, 8 , 5 , 20 , FALSO , NO ,Domingo,20,7,546,122,alto
xyz,FS,SAN JOSE,2015622_080,09/05/2011, 9 , 5 , 20 , FALSO , NO ,Lunes,18,7,397,47,medio
xyz,FS,SAN JOSE,2015622_080,10/05/2011, 10 , 5 , 20 , FALSO , NO ,Martes,19,6,412,35,medio
xyz,FS,SAN JOSE,2015622_080,11/05/2011, 11 , 5 , 20 , FALSO , NO ,Miercoles,19,6,429,49,medio
xyz,FS,SAN JOSE,2015622_080,12/05/2011, 12 , 5 , 20 , FALSO , NO ,Jueves,22,6,440,38,medio
xyz,FS,SAN JOSE,2015622_080,13/05/2011, 13 , 5 , 20 , VERDADERO , NO ,Viernes,24,7,665,85,alto
xyz,FS,SAN JOSE,2015622_080,14/05/2011, 14 , 5 , 20 , VERDADERO , NO ,Sabado,22,7,628,105,alto
xyz,FS,SAN JOSE,2015622_080,15/05/2011, 15 , 5 , 21 , VERDADERO , NO ,Domingo,21,7,642,139,alto
xyz,FS,SAN JOSE,2015622_080,16/05/2011, 16 , 5 , 21 , VERDADERO , NO ,Lunes,18,7,431,38,medio
xyz,FS,SAN JOSE,2015622_080,17/05/2011, 17 , 5 , 21 , VERDADERO , NO ,Martes,19,7,428,52,medio
xyz,FS,SAN JOSE,2015622_080,18/05/2011, 18 , 5 , 21 , FALSO , NO ,Miercoles,18,7,449,48,medio
xyz,FS,SAN JOSE,2015622_080,19/05/2011, 19 , 5 , 21 , FALSO , NO ,Jueves,20,6,528,56,alto
xyz,FS,SAN JOSE,2015622_080,20/05/2011, 20 , 5 , 21 , FALSO , NO ,Viernes,24,6,618,84,alto
xyz,FS,SAN JOSE,2015622_080,21/05/2011, 21 , 5 , 21 , FALSO , NO ,Sabado,24,6,799,165,alto
xyz,FS,SAN JOSE,2015622_080,22/05/2011, 22 , 5 , 22 , FALSO , NO ,Domingo,21,7,572,142,alto
xyz,FS,SAN JOSE,2015622_080,23/05/2011, 23 , 5 , 22 , FALSO , NO ,Lunes,18,6,393,45,medio
xyz,FS,SAN JOSE,2015622_080,24/05/2011, 24 , 5 , 22 , FALSO , NO ,Martes,19,6,401,50,medio
xyz,FS,SAN JOSE,2015622_080,25/05/2011, 25 , 5 , 22 , FALSO , NO ,Miercoles,18,7,419,51,medio
xyz,FS,SAN JOSE,2015622_080,26/05/2011, 26 , 5 , 22 , FALSO , NO ,Jueves,21,7,484,59,medio
xyz,FS,SAN JOSE,2015622_080,27/05/2011, 27 , 5 , 22 , FALSO , NO ,Viernes,24,7,684,79,alto
xyz,FS,SAN JOSE,2015622_080,28/05/2011, 28 , 5 , 22 , VERDADERO , NO ,Sabado,24,7,766,160,alto
xyz,FS,SAN JOSE,2015622_080,29/05/2011, 29 , 5 , 23 , VERDADERO , NO ,Domingo,21,7,580,131,alto
xyz,FS,SAN JOSE,2015622_080,30/05/2011, 30 , 5 , 23 , VERDADERO , NO ,Lunes,18,6,439,53,medio
xyz,FS,SAN JOSE,2015622_080,31/05/2011, 31 , 5 , 23 , VERDADERO , NO ,Martes,18,6,454,66,medio
xyz,FS,SAN JOSE,2015622_080,01/06/2011, 1 , 6 , 23 , VERDADERO , NO ,Miercoles,19,7,485,68,medio
xyz,FS,SAN JOSE,2015622_080,02/06/2011, 2 , 6 , 23 , VERDADERO , NO ,Jueves,21,7,503,58,alto
xyz,FS,SAN JOSE,2015622_080,03/06/2011, 3 , 6 , 23 , VERDADERO , NO ,Viernes,24,7,670,96,alto
xyz,FS,SAN JOSE,2015622_080,04/06/2011, 4 , 6 , 23 , FALSO , NO ,Sabado,23,7,778,176,alto
xyz,FS,SAN JOSE,2015622_080,05/06/2011, 5 , 6 , 24 , FALSO , NO ,Domingo,20,7,596,157,alto
xyz,FS,SAN JOSE,2015622_080,06/06/2011, 6 , 6 , 24 , FALSO , NO ,Lunes,18,7,398,47,medio
xyz,FS,SAN JOSE,2015622_080,07/06/2011, 7 , 6 , 24 , FALSO , NO ,Martes,19,7,439,54,medio
xyz,FS,SAN JOSE,2015622_080,08/06/2011, 8 , 6 , 24 , FALSO , NO ,Miercoles,19,7,443,49,medio
xyz,FS,SAN JOSE,2015622_080,09/06/2011, 9 , 6 , 24 , FALSO , NO ,Jueves,22,7,463,47,medio
xyz,FS,SAN JOSE,2015622_080,10/06/2011, 10 , 6 , 24 , FALSO , NO ,Viernes,24,7,667,78,alto
xyz,FS,SAN JOSE,2015622_080,11/06/2011, 11 , 6 , 24 , FALSO , NO ,Sabado,24,8,777,143,alto
xyz,FS,SAN JOSE,2015622_080,12/06/2011, 12 , 6 , 25 , FALSO , NO ,Domingo,20,7,527,129,alto
xyz,FS,SAN JOSE,2015622_080,13/06/2011, 13 , 6 , 25 , VERDADERO , NO ,Lunes,19,7,399,49,medio
xyz,FS,SAN JOSE,2015622_080,14/06/2011, 14 , 6 , 25 , VERDADERO , NO ,Martes,19,6,419,44,medio
xyz,FS,SAN JOSE,2015622_080,15/06/2011, 15 , 6 , 25 , VERDADERO , NO ,Miercoles,18,7,473,58,medio
xyz,FS,SAN JOSE,2015622_080,16/06/2011, 16 , 6 , 25 , VERDADERO , NO ,Jueves,22,7,503,67,alto
xyz,FS,SAN JOSE,2015622_080,17/06/2011, 17 , 6 , 25 , VERDADERO , NO ,Viernes,24,7,713,84,alto
xyz,FS,SAN JOSE,2015622_080,18/06/2011, 18 , 6 , 25 , FALSO , NO ,Sabado,24,7,770,150,alto
xyz,FS,SAN JOSE,2015622_080,19/06/2011, 19 , 6 , 26 , FALSO , NO ,Domingo,22,7,593,148,alto
xyz,FS,SAN JOSE,2015622_080,20/06/2011, 20 , 6 , 26 , FALSO , NO ,Lunes,19,7,363,41,medio
xyz,FS,SAN JOSE,2015622_080,21/06/2011, 21 , 6 , 26 , FALSO , NO ,Martes,18,6,393,44,medio
xyz,FS,SAN JOSE,2015622_080,22/06/2011, 22 , 6 , 26 , FALSO , NO ,Miercoles,19,7,428,50,medio
xyz,FS,SAN JOSE,2015622_080,23/06/2011, 23 , 6 , 26 , FALSO , NO ,Jueves,22,7,468,44,medio
xyz,FS,SAN JOSE,2015622_080,24/06/2011, 24 , 6 , 26 , FALSO , NO ,Viernes,24,7,624,89,alto
xyz,FS,SAN JOSE,2015622_080,25/06/2011, 25 , 6 , 26 , FALSO , NO ,Sabado,24,7,721,137,alto
xyz,FS,SAN JOSE,2015622_080,26/06/2011, 26 , 6 , 27 , FALSO , NO ,Domingo,21,7,594,131,alto
xyz,FS,SAN JOSE,2015622_080,27/06/2011, 27 , 6 , 27 , FALSO , NO ,Lunes,18,6,400,50,medio
xyz,FS,SAN JOSE,2015622_080,28/06/2011, 28 , 6 , 27 , VERDADERO , NO ,Martes,18,7,417,59,medio
xyz,FS,SAN JOSE,2015622_080,29/06/2011, 29 , 6 , 27 , VERDADERO , NO ,Miercoles,19,7,456,62,medio
xyz,FS,SAN JOSE,2015622_080,30/06/2011, 30 , 6 , 27 , VERDADERO , NO ,Jueves,22,7,559,70,alto
xyz,FS,SAN JOSE,2015622_080,01/07/2011, 1 , 7 , 27 , VERDADERO , NO ,Viernes,24,7,689,116,alto
xyz,FS,SAN JOSE,2015622_080,02/07/2011, 2 , 7 , 27 , VERDADERO , NO ,Sabado,24,7,777,154,alto
xyz,FS,SAN JOSE,2015622_080,03/07/2011, 3 , 7 , 28 , VERDADERO , NO ,Domingo,22,7,607,145,alto
xyz,FS,SAN JOSE,2015622_080,04/07/2011, 4 , 7 , 28 , FALSO , NO ,Lunes,20,7,450,71,medio
xyz,FS,SAN JOSE,2015622_080,05/07/2011, 5 , 7 , 28 , FALSO , NO ,Martes,20,7,502,79,alto
xyz,FS,SAN JOSE,2015622_080,06/07/2011, 6 , 7 , 28 , FALSO , NO ,Miercoles,20,7,509,85,alto
xyz,FS,SAN JOSE,2015622_080,07/07/2011, 7 , 7 , 28 , FALSO , NO ,Jueves,23,7,533,87,alto
xyz,FS,SAN JOSE,2015622_080,08/07/2011, 8 , 7 , 28 , FALSO , NO ,Viernes,24,7,649,105,alto
xyz,FS,SAN JOSE,2015622_080,09/07/2011, 9 , 7 , 28 , FALSO , NO ,Sabado,24,7,751,150,alto
xyz,FS,SAN JOSE,2015622_080,10/07/2011, 10 , 7 , 29 , FALSO , NO ,Domingo,22,7,621,162,alto
xyz,FS,SAN JOSE,2015622_080,11/07/2011, 11 , 7 , 29 , FALSO , NO ,Lunes,19,7,388,59,medio
xyz,FS,SAN JOSE,2015622_080,12/07/2011, 12 , 7 , 29 , FALSO , NO ,Martes,21,7,470,64,medio
xyz,FS,SAN JOSE,2015622_080,13/07/2011, 13 , 7 , 29 , VERDADERO , NO ,Miercoles,19,7,525,87,alto
xyz,FS,SAN JOSE,2015622_080,14/07/2011, 14 , 7 , 29 , VERDADERO , NO ,Jueves,21,7,555,103,alto
xyz,FS,SAN JOSE,2015622_080,15/07/2011, 15 , 7 , 29 , VERDADERO , NO ,Viernes,24,7,722,110,alto
xyz,FS,SAN JOSE,2015622_080,16/07/2011, 16 , 7 , 29 , VERDADERO , NO ,Sabado,24,6,808,154,alto
xyz,FS,SAN JOSE,2015622_080,17/07/2011, 17 , 7 , 30 , VERDADERO , NO ,Domingo,22,7,636,171,alto
xyz,FS,SAN JOSE,2015622_080,18/07/2011, 18 , 7 , 30 , FALSO , NO ,Lunes,20,6,431,56,medio
xyz,FS,SAN JOSE,2015622_080,19/07/2011, 19 , 7 , 30 , FALSO , NO ,Martes,19,6,434,41,medio
xyz,FS,SAN JOSE,2015622_080,20/07/2011, 20 , 7 , 30 , FALSO , NO ,Miercoles,20,6,451,67,medio
xyz,FS,SAN JOSE,2015622_080,21/07/2011, 21 , 7 , 30 , FALSO , NO ,Jueves,22,7,520,88,alto
xyz,FS,SAN JOSE,2015622_080,22/07/2011, 22 , 7 , 30 , FALSO , NO ,Viernes,24,8,671,126,alto
xyz,FS,SAN JOSE,2015622_080,23/07/2011, 23 , 7 , 30 , FALSO , NO ,Sabado,24,6,749,228,alto
xyz,FS,SAN JOSE,2015622_080,24/07/2011, 24 , 7 , 31 , FALSO , NO ,Domingo,23,7,666,245,alto
xyz,FS,SAN JOSE,2015622_080,25/07/2011, 25 , 7 , 31 , FALSO , Anexion del Partido de Nicoya a Costa Rica ,Lunes,19,6,492,166,medio
xyz,FS,SAN JOSE,2015622_080,26/07/2011, 26 , 7 , 31 , FALSO , NO ,Martes,19,6,448,86,medio
xyz,FS,SAN JOSE,2015622_080,27/07/2011, 27 , 7 , 31 , FALSO , NO ,Miercoles,20,7,471,93,medio
xyz,FS,SAN JOSE,2015622_080,28/07/2011, 28 , 7 , 31 , VERDADERO , NO ,Jueves,21,7,529,110,alto
xyz,FS,SAN JOSE,2015622_080,29/07/2011, 29 , 7 , 31 , VERDADERO , NO ,Viernes,24,7,724,146,alto
xyz,FS,SAN JOSE,2015622_080,30/07/2011, 30 , 7 , 31 , VERDADERO , NO ,Sabado,24,6,859,275,alto
xyz,FS,SAN JOSE,2015622_080,31/07/2011, 31 , 7 , 32 , VERDADERO , NO ,Domingo,22,7,658,268,alto
xyz,FS,SAN JOSE,2015622_080,01/08/2011, 1 , 8 , 32 , VERDADERO , NO ,Lunes,20,7,536,106,alto
xyz,FS,SAN JOSE,2015622_080,02/08/2011, 2 , 8 , 32 , VERDADERO , Dia de la Virgen de los angeles ,Martes,20,6,580,196,alto
xyz,FS,SAN JOSE,2015622_080,03/08/2011, 3 , 8 , 32 , VERDADERO , NO ,Miercoles,19,6,472,126,medio
xyz,FS,SAN JOSE,2015622_080,04/08/2011, 4 , 8 , 32 , FALSO , NO ,Jueves,21,7,526,142,alto
xyz,FS,SAN JOSE,2015622_080,05/08/2011, 5 , 8 , 32 , FALSO , NO ,Viernes,8,7,39,3,bajo
xyz,FS,SAN JOSE,2015622_080,06/08/2011, 6 , 8 , 32 , FALSO , NO ,#N/A,#N/A,7,#N/A,#N/A,#N/A
xyz,FS,SAN JOSE,2015622_080,07/08/2011, 7 , 8 , 33 , FALSO , NO ,#N/A,#N/A,7,#N/A,#N/A,#N/A
xyz,FS,SAN JOSE,2015622_080,08/08/2011, 8 , 8 , 33 , FALSO , NO ,Lunes,13,7,218,33,medio
xyz,FS,SAN JOSE,2015622_080,09/08/2011, 9 , 8 , 33 , FALSO , NO ,Martes,19,6,340,50,medio
xyz,FS,SAN JOSE,2015622_080,10/08/2011, 10 , 8 , 33 , FALSO , NO ,Miercoles,19,7,413,45,medio
xyz,FS,SAN JOSE,2015622_080,11/08/2011, 11 , 8 , 33 , FALSO , NO ,Jueves,21,7,467,59,medio
xyz,FS,SAN JOSE,2015622_080,12/08/2011, 12 , 8 , 33 , FALSO , NO ,Viernes,24,7,675,155,alto
xyz,FS,SAN JOSE,2015622_080,13/08/2011, 13 , 8 , 33 , VERDADERO , NO ,Sabado,24,6,757,201,alto
xyz,FS,SAN JOSE,2015622_080,14/08/2011, 14 , 8 , 34 , VERDADERO , NO ,Domingo,22,7,601,194,alto
xyz,FS,SAN JOSE,2015622_080,15/08/2011, 15 , 8 , 34 , VERDADERO , Dia de la Madre ,Lunes,19,6,439,149,medio
xyz,FS,SAN JOSE,2015622_080,16/08/2011, 16 , 8 , 34 , VERDADERO , NO ,Martes,19,6,400,89,medio
xyz,FS,SAN JOSE,2015622_080,17/08/2011, 17 , 8 , 34 , VERDADERO , NO ,Miercoles,19,7,431,95,medio
xyz,FS,SAN JOSE,2015622_080,18/08/2011, 18 , 8 , 34 , FALSO , NO ,Jueves,22,7,495,105,medio
xyz,FS,SAN JOSE,2015622_080,19/08/2011, 19 , 8 , 34 , FALSO , NO ,Viernes,24,6,656,143,alto
xyz,FS,SAN JOSE,2015622_080,20/08/2011, 20 , 8 , 34 , FALSO , NO ,Sabado,24,7,786,212,alto
xyz,FS,SAN JOSE,2015622_080,21/08/2011, 21 , 8 , 35 , FALSO , NO ,Domingo,22,7,584,215,alto
xyz,FS,SAN JOSE,2015622_080,22/08/2011, 22 , 8 , 35 , FALSO , NO ,Lunes,19,6,374,78,medio
xyz,FS,SAN JOSE,2015622_080,23/08/2011, 23 , 8 , 35 , FALSO , NO ,Martes,19,7,395,78,medio
xyz,FS,SAN JOSE,2015622_080,24/08/2011, 24 , 8 , 35 , FALSO , NO ,Miercoles,19,7,390,70,medio
xyz,FS,SAN JOSE,2015622_080,25/08/2011, 25 , 8 , 35 , FALSO , NO ,Jueves,22,6,511,82,alto
xyz,FS,SAN JOSE,2015622_080,26/08/2011, 26 , 8 , 35 , FALSO , NO ,Viernes,24,6,665,123,alto
xyz,FS,SAN JOSE,2015622_080,27/08/2011, 27 , 8 , 35 , FALSO , NO ,Sabado,24,6,779,159,alto
xyz,FS,SAN JOSE,2015622_080,28/08/2011, 28 , 8 , 36 , VERDADERO , NO ,Domingo,22,7,595,149,alto
xyz,FS,SAN JOSE,2015622_080,29/08/2011, 29 , 8 , 36 , VERDADERO , NO ,Lunes,19,6,411,54,medio
xyz,FS,SAN JOSE,2015622_080,30/08/2011, 30 , 8 , 36 , VERDADERO , NO ,Martes,19,7,424,60,medio
xyz,FS,SAN JOSE,2015622_080,31/08/2011, 31 , 8 , 36 , VERDADERO , NO ,Miercoles,19,6,497,71,medio
xyz,FS,SAN JOSE,2015622_080,01/09/2011, 1 , 9 , 36 , VERDADERO , NO ,Jueves,22,7,506,90,alto
xyz,FS,SAN JOSE,2015622_080,02/09/2011, 2 , 9 , 36 , VERDADERO , NO ,Viernes,24,7,657,85,alto
xyz,FS,SAN JOSE,2015622_080,03/09/2011, 3 , 9 , 36 , VERDADERO , NO ,Sabado,24,6,776,166,alto
xyz,FS,SAN JOSE,2015622_080,04/09/2011, 4 , 9 , 37 , FALSO , NO ,Domingo,22,6,607,179,alto
xyz,FS,SAN JOSE,2015622_080,05/09/2011, 5 , 9 , 37 , FALSO , NO ,Lunes,19,6,366,57,medio
xyz,FS,SAN JOSE,2015622_080,06/09/2011, 6 , 9 , 37 , FALSO , NO ,Martes,19,6,413,51,medio
xyz,FS,SAN JOSE,2015622_080,07/09/2011, 7 , 9 , 37 , FALSO , NO ,Miercoles,20,7,423,72,medio
xyz,FS,SAN JOSE,2015622_080,08/09/2011, 8 , 9 , 37 , FALSO , NO ,Jueves,22,7,450,86,medio
xyz,FS,SAN JOSE,2015622_080,09/09/2011, 9 , 9 , 37 , FALSO , NO ,Viernes,24,7,714,324,alto
xyz,FS,SAN JOSE,2015622_080,10/09/2011, 10 , 9 , 37 , FALSO , NO ,Sabado,24,7,757,217,alto
xyz,FS,SAN JOSE,2015622_080,11/09/2011, 11 , 9 , 38 , FALSO , NO ,Domingo,21,6,625,183,alto
xyz,FS,SAN JOSE,2015622_080,12/09/2011, 12 , 9 , 38 , FALSO , NO ,Lunes,19,7,408,50,medio
xyz,FS,SAN JOSE,2015622_080,13/09/2011, 13 , 9 , 38 , VERDADERO , NO ,Martes,19,6,423,48,medio
xyz,FS,SAN JOSE,2015622_080,14/09/2011, 14 , 9 , 38 , VERDADERO , NO ,Miercoles,20,7,549,83,alto
xyz,FS,SAN JOSE,2015622_080,15/09/2011, 15 , 9 , 38 , VERDADERO , Dia de la Independencia ,Jueves,22,7,649,144,alto
xyz,FS,SAN JOSE,2015622_080,16/09/2011, 16 , 9 , 38 , VERDADERO , NO ,Viernes,24,7,604,99,alto
xyz,FS,SAN JOSE,2015622_080,17/09/2011, 17 , 9 , 38 , VERDADERO , NO ,Sabado,24,6,773,150,alto
xyz,FS,SAN JOSE,2015622_080,18/09/2011, 18 , 9 , 39 , FALSO , NO ,Domingo,21,6,600,144,alto
xyz,FS,SAN JOSE,2015622_080,19/09/2011, 19 , 9 , 39 , FALSO , NO ,Lunes,19,6,408,58,medio
xyz,FS,SAN JOSE,2015622_080,20/09/2011, 20 , 9 , 39 , FALSO , NO ,Martes,20,6,413,52,medio
xyz,FS,SAN JOSE,2015622_080,21/09/2011, 21 , 9 , 39 , FALSO , NO ,Miercoles,20,7,429,57,medio
xyz,FS,SAN JOSE,2015622_080,22/09/2011, 22 , 9 , 39 , FALSO , NO ,Jueves,22,7,470,56,medio
xyz,FS,SAN JOSE,2015622_080,23/09/2011, 23 , 9 , 39 , FALSO , NO ,Viernes,24,7,633,87,alto
xyz,FS,SAN JOSE,2015622_080,24/09/2011, 24 , 9 , 39 , FALSO , NO ,Sabado,24,6,721,167,alto
xyz,FS,SAN JOSE,2015622_080,25/09/2011, 25 , 9 , 40 , FALSO , NO ,Domingo,23,7,546,142,alto
xyz,FS,SAN JOSE,2015622_080,26/09/2011, 26 , 9 , 40 , FALSO , NO ,Lunes,19,6,394,56,medio
xyz,FS,SAN JOSE,2015622_080,27/09/2011, 27 , 9 , 40 , FALSO , NO ,Martes,20,6,441,44,medio
xyz,FS,SAN JOSE,2015622_080,28/09/2011, 28 , 9 , 40 , VERDADERO , NO ,Miercoles,19,7,414,46,medio
xyz,FS,SAN JOSE,2015622_080,29/09/2011, 29 , 9 , 40 , VERDADERO , NO ,Jueves,21,7,492,51,medio
xyz,FS,SAN JOSE,2015622_080,30/09/2011, 30 , 9 , 40 , VERDADERO , NO ,Viernes,24,7,700,89,alto
xyz,FS,SAN JOSE,2015622_080,01/10/2011, 1 , 10 , 40 , VERDADERO , NO ,Sabado,24,7,726,134,alto
xyz,FS,SAN JOSE,2015622_080,02/10/2011, 2 , 10 , 41 , VERDADERO , NO ,Domingo,23,7,588,131,alto
xyz,FS,SAN JOSE,2015622_080,03/10/2011, 3 , 10 , 41 , VERDADERO , NO ,Lunes,19,6,422,39,medio
xyz,FS,SAN JOSE,2015622_080,04/10/2011, 4 , 10 , 41 , FALSO , NO ,Martes,20,6,413,43,medio
xyz,FS,SAN JOSE,2015622_080,05/10/2011, 5 , 10 , 41 , FALSO , NO ,Miercoles,20,7,430,53,medio
xyz,FS,SAN JOSE,2015622_080,06/10/2011, 6 , 10 , 41 , FALSO , NO ,Jueves,22,7,500,58,medio
xyz,FS,SAN JOSE,2015622_080,07/10/2011, 7 , 10 , 41 , FALSO , NO ,Viernes,24,7,631,103,alto
xyz,FS,SAN JOSE,2015622_080,08/10/2011, 8 , 10 , 41 , FALSO , NO ,Sabado,24,5,765,159,alto
xyz,FS,SAN JOSE,2015622_080,09/10/2011, 9 , 10 , 42 , FALSO , NO ,Domingo,22,6,619,148,alto
xyz,FS,SAN JOSE,2015622_080,10/10/2011, 10 , 10 , 42 , FALSO , NO ,Lunes,20,5,361,45,medio
xyz,FS,SAN JOSE,2015622_080,11/10/2011, 11 , 10 , 42 , FALSO , NO ,Martes,19,5,382,42,medio
xyz,FS,SAN JOSE,2015622_080,12/10/2011, 12 , 10 , 42 , FALSO , NO ,Miercoles,20,6,410,52,medio
xyz,FS,SAN JOSE,2015622_080,13/10/2011, 13 , 10 , 42 , VERDADERO , NO ,Jueves,23,6,492,68,medio
xyz,FS,SAN JOSE,2015622_080,14/10/2011, 14 , 10 , 42 , VERDADERO , NO ,Viernes,24,6,668,82,alto
xyz,FS,SAN JOSE,2015622_080,15/10/2011, 15 , 10 , 42 , VERDADERO , NO ,Sabado,24,5,848,184,alto
xyz,FS,SAN JOSE,2015622_080,16/10/2011, 16 , 10 , 43 , VERDADERO , NO ,Domingo,21,6,582,147,alto
xyz,FS,SAN JOSE,2015622_080,17/10/2011, 17 , 10 , 43 , VERDADERO , Dia de las Culturas - Dia Feriado ,Lunes,20,6,483,97,medio
xyz,FS,SAN JOSE,2015622_080,18/10/2011, 18 , 10 , 43 , FALSO , NO ,Martes,20,6,401,49,medio
